unique ID,coll code,Collection,Media
3136,UT,University of Texas Buildings collection,blueprints on paper
3137,UT,University of Texas Buildings collection,blueprints on paper
3138,UT,University of Texas Buildings collection,blueprints
3139,UT,University of Texas Buildings collection,blueprints
3140,UT,University of Texas Buildings collection,blueprints
3141,UT,University of Texas Buildings collection,blueprints on paper
3142,UT,University of Texas Buildings collection,
3143,UT,University of Texas Buildings collection,
3144,UT,University of Texas Buildings collection,
3145,UT,University of Texas Buildings collection,pencil on trace
3146,UT,University of Texas Buildings collection,pencil on trace
3147,UT,University of Texas Buildings collection,pencil on trace
3148,UT,University of Texas Buildings collection,"pencil on trace
blueprints"
3149,UT,University of Texas Buildings collection,"trace paper
blueprints"
3150,UT,University of Texas Buildings collection,"trace paper
photostats"
3151,UT,University of Texas Buildings collection,blueprints on paper
3152,UT,University of Texas Buildings collection,blueprints
3153,UT,University of Texas Buildings collection,pencil on trace
3154,UT,University of Texas Buildings collection,pencil on trace
3155,UT,University of Texas Buildings collection,blueprints on paper
3156,UT,University of Texas Buildings collection,blueprints on paper
3157,UT,University of Texas Buildings collection,blueprints on paper
3158,UT,University of Texas Buildings collection,"pencil on trace
photostats"
3159,UT,University of Texas Buildings collection,"charcol on trace
trace paper"
3160,UT,University of Texas Buildings collection,pencil on trace
3161,UT,University of Texas Buildings collection,pencil on trace
3162,UT,University of Texas Buildings collection,pencil on trace
3163,UT,University of Texas Buildings collection,pencil on trace
3164,UT,University of Texas Buildings collection,"acrylic paint on paper

blueprints
photostats
trace paper"
3165,UT,University of Texas Buildings collection,"trace paper
blueprints"
3166,UT,University of Texas Buildings collection,blueprints
3167,UT,University of Texas Buildings collection,blueprints
3168,UT,University of Texas Buildings collection,blueprints
3169,UT,University of Texas Buildings collection,blueprints
3170,UT,University of Texas Buildings collection,"pencil on trace
blueprints"
3171,UT,University of Texas Buildings collection,blueprints
3172,UT,University of Texas Buildings collection,"pencil on trace
blueprints"
3173,UT,University of Texas Buildings collection,pencil on trace
3174,UT,University of Texas Buildings collection,pencil on trace
3175,UT,University of Texas Buildings collection,blueprints on paper
3176,UT,University of Texas Buildings collection,blueprints on paper
3177,UT,University of Texas Buildings collection,blueprints
3178,UT,University of Texas Buildings collection,pencil on trace
3179,UT,University of Texas Buildings collection,pencil on trace
3180,UT,University of Texas Buildings collection,pencil on trace
3181,UT,University of Texas Buildings collection,"pencil on trace
blueprints"
3182,UT,University of Texas Buildings collection,"trace paper
blueprints"
3183,UT,University of Texas Buildings collection,pencil on trace
3184,UT,University of Texas Buildings collection,blueprints on paper
3185,UT,University of Texas Buildings collection,blueprints on paper
3186,UT,University of Texas Buildings collection,"blueprints on paper
blueprints"
3187,UT,University of Texas Buildings collection,blueprints
3188,UT,University of Texas Buildings collection,prints 
3189,UT,University of Texas Buildings collection,prints 
3190,UT,University of Texas Buildings collection,blueprints on paper
3191,UT,University of Texas Buildings collection,"trace paper
blueprints"
3192,UT,University of Texas Buildings collection,pencil on trace
3193,UT,University of Texas Buildings collection,"watercolors/pastels
boards"
3194,UT,University of Texas Buildings collection,acrylic/oil? on board
3195,UT,University of Texas Buildings collection,watercolors/pastels
3196,UT,University of Texas Buildings collection,"watercolors/pastels
boards"
3197,UT,University of Texas Buildings collection,acrylic/oil?  on board
3198,UT,University of Texas Buildings collection,acrylic/oil?  on board
3199,UT,University of Texas Buildings collection,"watercolors/pastels
boards"
3200,UT,University of Texas Buildings collection,watercolors/pastels
3201,UT,University of Texas Buildings collection,"watercolors/pastels
boards"
3202,UT,University of Texas Buildings collection,watercolors/pastels
3203,UT,University of Texas Buildings collection,watercolors/pastels
3204,UT,University of Texas Buildings collection,blackline prints with colored pencil
3264,UT,University of Texas Buildings collection,watercolors/pastels
3265,UT,University of Texas Buildings collection,watercolors/pastels
3310,UT,University of Texas Buildings collection,pencil on trace
3343,UT,University of Texas Buildings collection,blueprints
3344,UT,University of Texas Buildings collection,blueprints
3345,UT,University of Texas Buildings collection,blueprints
3346,UT,University of Texas Buildings collection,blueprints
3347,UT,University of Texas Buildings collection,trace paper
3348,UT,University of Texas Buildings collection,"pencil and charcoal on board
boards"
3349,UT,University of Texas Buildings collection,trace paper
3350,UT,University of Texas Buildings collection,"trace paper
charcoals"
3351,UT,University of Texas Buildings collection,paper
3352,UT,University of Texas Buildings collection,blueprints
3353,UT,University of Texas Buildings collection,trace paper
3354,UT,University of Texas Buildings collection,trace paper
3355,UT,University of Texas Buildings collection,trace paper
3356,UT,University of Texas Buildings collection,trace paper
3357,UT,University of Texas Buildings collection,trace paper
3358,UT,University of Texas Buildings collection,"mylar
prints (ex. bluelines)"
3359,UT,University of Texas Buildings collection,trace paper
3360,UT,University of Texas Buildings collection,trace paper
3361,UT,University of Texas Buildings collection,mylar
3362,UT,University of Texas Buildings collection,"linens
mylar
photostats"
3363,UT,University of Texas Buildings collection,prints (ex. bluelines)
3364,UT,University of Texas Buildings collection,prints (ex. bluelines)
3365,UT,University of Texas Buildings collection,prints (ex. bluelines)
3366,UT,University of Texas Buildings collection,prints (ex. bluelines)
3367,UT,University of Texas Buildings collection,trace paper
3368,UT,University of Texas Buildings collection,"prints (ex. bluelines)
mylar"
3369,UT,University of Texas Buildings collection,trace paper
3370,UT,University of Texas Buildings collection,trace paper
3371,UT,University of Texas Buildings collection,photostats
3372,UT,University of Texas Buildings collection,prints (ex. bluelines)
3373,UT,University of Texas Buildings collection,trace paper
3374,UT,University of Texas Buildings collection,"linens
prints (ex. bluelines)
sepias (use barrier sheets)"
3375,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3376,UT,University of Texas Buildings collection,trace paper
3377,UT,University of Texas Buildings collection,trace paper
3378,UT,University of Texas Buildings collection,linens
3379,UT,University of Texas Buildings collection,prints (ex. bluelines)
3380,UT,University of Texas Buildings collection,trace paper
3381,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3382,UT,University of Texas Buildings collection,trace paper
3383,UT,University of Texas Buildings collection,trace paper
3384,UT,University of Texas Buildings collection,photostats
3385,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3386,UT,University of Texas Buildings collection,"paper
linens
prints (ex. bluelines)"
3387,UT,University of Texas Buildings collection,"trace paper
paper
linens
prints (ex. bluelines)
photostats"
3388,UT,University of Texas Buildings collection,trace paper
3389,UT,University of Texas Buildings collection,trace paper
3390,UT,University of Texas Buildings collection,linens
3391,UT,University of Texas Buildings collection,trace paper
3392,UT,University of Texas Buildings collection,trace paper
3393,UT,University of Texas Buildings collection,trace paper
3394,UT,University of Texas Buildings collection,trace paper
3395,UT,University of Texas Buildings collection,trace paper
3396,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3397,UT,University of Texas Buildings collection,trace paper
3398,UT,University of Texas Buildings collection,trace paper
3399,UT,University of Texas Buildings collection,trace paper
3400,UT,University of Texas Buildings collection,trace paper
3401,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3402,UT,University of Texas Buildings collection,trace paper
3403,UT,University of Texas Buildings collection,trace paper
3404,UT,University of Texas Buildings collection,trace paper
3405,UT,University of Texas Buildings collection,trace paper
3406,UT,University of Texas Buildings collection,prints (ex. bluelines)
3407,UT,University of Texas Buildings collection,trace paper
3408,UT,University of Texas Buildings collection,trace paper
3409,UT,University of Texas Buildings collection,trace paper
3410,UT,University of Texas Buildings collection,trace paper
3411,UT,University of Texas Buildings collection,prints (ex. bluelines)
3412,UT,University of Texas Buildings collection,prints (ex. bluelines)
3413,UT,University of Texas Buildings collection,prints (ex. bluelines)
3414,UT,University of Texas Buildings collection,prints (ex. bluelines)
3415,UT,University of Texas Buildings collection,prints (ex. bluelines)
3416,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3417,UT,University of Texas Buildings collection,trace paper
3418,UT,University of Texas Buildings collection,trace paper
3419,UT,University of Texas Buildings collection,trace paper
3420,UT,University of Texas Buildings collection,"trace paper
linens"
3421,UT,University of Texas Buildings collection,linens
3422,UT,University of Texas Buildings collection,trace paper
3423,UT,University of Texas Buildings collection,trace paper
3424,UT,University of Texas Buildings collection,trace paper
3425,UT,University of Texas Buildings collection,trace paper
3426,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3427,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)
photostats"
3428,UT,University of Texas Buildings collection,prints (ex. bluelines)
3429,UT,University of Texas Buildings collection,"trace paper
paper
prints (ex. bluelines)"
3430,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3431,UT,University of Texas Buildings collection,trace paper
3432,UT,University of Texas Buildings collection,trace paper
3433,UT,University of Texas Buildings collection,"trace paper
linens"
3434,UT,University of Texas Buildings collection,prints (ex. bluelines)
3435,UT,University of Texas Buildings collection,prints (ex. bluelines)
3436,UT,University of Texas Buildings collection,"trace paper
paper
prints (ex. bluelines)"
3437,UT,University of Texas Buildings collection,trace paper
3438,UT,University of Texas Buildings collection,linens
3439,UT,University of Texas Buildings collection,trace paper
3440,UT,University of Texas Buildings collection,trace paper
3441,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3442,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3443,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3444,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3445,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3446,UT,University of Texas Buildings collection,"linens
prints (ex. bluelines)"
3447,UT,University of Texas Buildings collection,trace paper
3448,UT,University of Texas Buildings collection,trace paper
3449,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3450,UT,University of Texas Buildings collection,trace paper
3451,UT,University of Texas Buildings collection,prints (ex. bluelines)
3452,UT,University of Texas Buildings collection,prints (ex. bluelines)
3453,UT,University of Texas Buildings collection,prints (ex. bluelines)
3454,UT,University of Texas Buildings collection,prints (ex. bluelines)
3455,UT,University of Texas Buildings collection,"trace paper
linens
prints (ex. bluelines)"
3456,UT,University of Texas Buildings collection,trace paper
3457,UT,University of Texas Buildings collection,trace paper
3458,UT,University of Texas Buildings collection,trace paper
3459,UT,University of Texas Buildings collection,prints (ex. bluelines)
3460,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3461,UT,University of Texas Buildings collection,boards
3462,UT,University of Texas Buildings collection,trace paper
3463,UT,University of Texas Buildings collection,prints (ex. bluelines)
3464,UT,University of Texas Buildings collection,prints (ex. bluelines)
3465,UT,University of Texas Buildings collection,trace paper
3466,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3467,UT,University of Texas Buildings collection,trace paper
3468,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
3469,UT,University of Texas Buildings collection,prints (ex. bluelines)
3470,UT,University of Texas Buildings collection,prints (ex. bluelines)
3471,UT,University of Texas Buildings collection,prints (ex. bluelines)
3472,UT,University of Texas Buildings collection,sepias (use barrier sheets)
3473,UT,University of Texas Buildings collection,trace paper
3474,UT,University of Texas Buildings collection,prints (ex. bluelines)
3576,UT,University of Texas Buildings collection,prints (ex. bluelines)
3577,UT,University of Texas Buildings collection,prints (ex. bluelines)
3585,UT,University of Texas Buildings collection,"blueprints on paper
prints (ex. bluelines)"
3659,UT,University of Texas Buildings collection,prints (ex. bluelines)
3660,UT,University of Texas Buildings collection,prints (ex. bluelines)
3913,UT,University of Texas Buildings collection,"blueprints
prints (ex. bluelines)"
3914,UT,University of Texas Buildings collection,"blueprints
prints (ex. bluelines)"
3915,UT,University of Texas Buildings collection,prints (ex. bluelines)
3916,UT,University of Texas Buildings collection,"pencil on trace
prints (ex. bluelines)"
4530,UT,University of Texas Buildings collection,prints (ex. bluelines)
4531,UT,University of Texas Buildings collection,prints (ex. bluelines)
4532,UT,University of Texas Buildings collection,prints (ex. bluelines)
4533,UT,University of Texas Buildings collection,prints (ex. bluelines)
4534,UT,University of Texas Buildings collection,prints (ex. bluelines)
4535,UT,University of Texas Buildings collection,prints (ex. bluelines)
4536,UT,University of Texas Buildings collection,prints (ex. bluelines)
4537,UT,University of Texas Buildings collection,prints (ex. bluelines)
4538,UT,University of Texas Buildings collection,prints (ex. bluelines)
4539,UT,University of Texas Buildings collection,prints (ex. bluelines)
4540,UT,University of Texas Buildings collection,prints (ex. bluelines)
4541,UT,University of Texas Buildings collection,prints (ex. bluelines)
4542,UT,University of Texas Buildings collection,prints (ex. bluelines)
4543,UT,University of Texas Buildings collection,prints (ex. bluelines)
4544,UT,University of Texas Buildings collection,prints (ex. bluelines)
4545,UT,University of Texas Buildings collection,prints (ex. bluelines)
4546,UT,University of Texas Buildings collection,prints (ex. bluelines)
4547,UT,University of Texas Buildings collection,prints (ex. bluelines)
4548,UT,University of Texas Buildings collection,prints (ex. bluelines)
4549,UT,University of Texas Buildings collection,prints (ex. bluelines)
4550,UT,University of Texas Buildings collection,prints (ex. bluelines)
4551,UT,University of Texas Buildings collection,prints (ex. bluelines)
4552,UT,University of Texas Buildings collection,prints (ex. bluelines)
4553,UT,University of Texas Buildings collection,prints (ex. bluelines)
4554,UT,University of Texas Buildings collection,prints (ex. bluelines)
4555,UT,University of Texas Buildings collection,"trace paper
paper"
4556,UT,University of Texas Buildings collection,prints (ex. bluelines)
4557,UT,University of Texas Buildings collection,prints (ex. bluelines)
4558,UT,University of Texas Buildings collection,prints (ex. bluelines)
4559,UT,University of Texas Buildings collection,prints (ex. bluelines)
4560,UT,University of Texas Buildings collection,prints (ex. bluelines)
4561,UT,University of Texas Buildings collection,prints (ex. bluelines)
4562,UT,University of Texas Buildings collection,prints (ex. bluelines)
4563,UT,University of Texas Buildings collection,prints (ex. bluelines)
4564,UT,University of Texas Buildings collection,prints (ex. bluelines)
4565,UT,University of Texas Buildings collection,prints (ex. bluelines)
4566,UT,University of Texas Buildings collection,prints (ex. bluelines)
4567,UT,University of Texas Buildings collection,prints (ex. bluelines)
4568,UT,University of Texas Buildings collection,prints (ex. bluelines)
4569,UT,University of Texas Buildings collection,prints (ex. bluelines)
4570,UT,University of Texas Buildings collection,prints (ex. bluelines)
4571,UT,University of Texas Buildings collection,prints (ex. bluelines)
4572,UT,University of Texas Buildings collection,prints (ex. bluelines)
4573,UT,University of Texas Buildings collection,prints (ex. bluelines)
4574,UT,University of Texas Buildings collection,prints (ex. bluelines)
4575,UT,University of Texas Buildings collection,prints (ex. bluelines)
4576,UT,University of Texas Buildings collection,trace paper
4577,UT,University of Texas Buildings collection,prints (ex. bluelines)
4578,UT,University of Texas Buildings collection,prints (ex. bluelines)
4579,UT,University of Texas Buildings collection,prints (ex. bluelines)
4580,UT,University of Texas Buildings collection,prints (ex. bluelines)
4581,UT,University of Texas Buildings collection,prints (ex. bluelines)
4582,UT,University of Texas Buildings collection,prints (ex. bluelines)
4583,UT,University of Texas Buildings collection,prints (ex. bluelines)
4584,UT,University of Texas Buildings collection,prints (ex. bluelines)
4585,UT,University of Texas Buildings collection,prints (ex. bluelines)
4586,UT,University of Texas Buildings collection,prints (ex. bluelines)
4587,UT,University of Texas Buildings collection,prints (ex. bluelines)
4588,UT,University of Texas Buildings collection,prints (ex. bluelines)
4589,UT,University of Texas Buildings collection,"mylar
prints (ex. bluelines)"
4590,UT,University of Texas Buildings collection,prints (ex. bluelines)
4591,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4592,UT,University of Texas Buildings collection,prints (ex. bluelines)
4593,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
4594,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
4595,UT,University of Texas Buildings collection,prints (ex. bluelines)
4596,UT,University of Texas Buildings collection,prints (ex. bluelines)
4597,UT,University of Texas Buildings collection,prints (ex. bluelines)
4598,UT,University of Texas Buildings collection,prints (ex. bluelines)
4599,UT,University of Texas Buildings collection,prints (ex. bluelines)
4600,UT,University of Texas Buildings collection,prints (ex. bluelines)
4601,UT,University of Texas Buildings collection,"prints (ex. bluelines)
linens"
4602,UT,University of Texas Buildings collection,prints (ex. bluelines)
4603,UT,University of Texas Buildings collection,prints (ex. bluelines)
4604,UT,University of Texas Buildings collection,prints (ex. bluelines)
4605,UT,University of Texas Buildings collection,prints (ex. bluelines)
4606,UT,University of Texas Buildings collection,prints (ex. bluelines)
4607,UT,University of Texas Buildings collection,prints (ex. bluelines)
4608,UT,University of Texas Buildings collection,prints (ex. bluelines)
4609,UT,University of Texas Buildings collection,prints (ex. bluelines)
4610,UT,University of Texas Buildings collection,prints (ex. bluelines)
4611,UT,University of Texas Buildings collection,prints (ex. bluelines)
4612,UT,University of Texas Buildings collection,prints (ex. bluelines)
4613,UT,University of Texas Buildings collection,prints (ex. bluelines)
4614,UT,University of Texas Buildings collection,prints (ex. bluelines)
4615,UT,University of Texas Buildings collection,prints (ex. bluelines)
4616,UT,University of Texas Buildings collection,prints (ex. bluelines)
4617,UT,University of Texas Buildings collection,prints (ex. bluelines)
4618,UT,University of Texas Buildings collection,
4619,UT,University of Texas Buildings collection,
4620,UT,University of Texas Buildings collection,prints (ex. bluelines)
4621,UT,University of Texas Buildings collection,prints (ex. bluelines)
4622,UT,University of Texas Buildings collection,prints (ex. bluelines)
4623,UT,University of Texas Buildings collection,prints (ex. bluelines)
4624,UT,University of Texas Buildings collection,prints (ex. bluelines)
4625,UT,University of Texas Buildings collection,prints (ex. bluelines)
4626,UT,University of Texas Buildings collection,
4627,UT,University of Texas Buildings collection,prints (ex. bluelines)
4628,UT,University of Texas Buildings collection,prints (ex. bluelines)
4629,UT,University of Texas Buildings collection,prints (ex. bluelines)
4630,UT,University of Texas Buildings collection,prints (ex. bluelines)
4631,UT,University of Texas Buildings collection,prints (ex. bluelines)
4632,UT,University of Texas Buildings collection,prints (ex. bluelines)
4633,UT,University of Texas Buildings collection,prints (ex. bluelines)
4634,UT,University of Texas Buildings collection,prints (ex. bluelines)
4635,UT,University of Texas Buildings collection,prints (ex. bluelines)
4636,UT,University of Texas Buildings collection,prints (ex. bluelines)
4637,UT,University of Texas Buildings collection,prints (ex. bluelines)
4638,UT,University of Texas Buildings collection,prints (ex. bluelines)
4639,UT,University of Texas Buildings collection,prints (ex. bluelines)
4640,UT,University of Texas Buildings collection,prints (ex. bluelines)
4641,UT,University of Texas Buildings collection,prints (ex. bluelines)
4642,UT,University of Texas Buildings collection,prints (ex. bluelines)
4643,UT,University of Texas Buildings collection,prints (ex. bluelines)
4644,UT,University of Texas Buildings collection,prints (ex. bluelines)
4645,UT,University of Texas Buildings collection,prints (ex. bluelines)
4646,UT,University of Texas Buildings collection,prints (ex. bluelines)
4647,UT,University of Texas Buildings collection,prints (ex. bluelines)
4648,UT,University of Texas Buildings collection,prints (ex. bluelines)
4649,UT,University of Texas Buildings collection,prints (ex. bluelines)
4650,UT,University of Texas Buildings collection,prints (ex. bluelines)
4651,UT,University of Texas Buildings collection,prints (ex. bluelines)
4652,UT,University of Texas Buildings collection,prints (ex. bluelines)
4653,UT,University of Texas Buildings collection,prints (ex. bluelines)
4654,UT,University of Texas Buildings collection,prints (ex. bluelines)
4655,UT,University of Texas Buildings collection,prints (ex. bluelines)
4656,UT,University of Texas Buildings collection,"prints (ex. bluelines)
paper
linens"
4657,UT,University of Texas Buildings collection,prints (ex. bluelines)
4658,UT,University of Texas Buildings collection,prints (ex. bluelines)
4659,UT,University of Texas Buildings collection,prints (ex. bluelines)
4660,UT,University of Texas Buildings collection,prints (ex. bluelines)
4661,UT,University of Texas Buildings collection,prints (ex. bluelines)
4662,UT,University of Texas Buildings collection,prints (ex. bluelines)
4663,UT,University of Texas Buildings collection,prints (ex. bluelines)
4664,UT,University of Texas Buildings collection,prints (ex. bluelines)
4665,UT,University of Texas Buildings collection,prints (ex. bluelines)
4666,UT,University of Texas Buildings collection,prints (ex. bluelines)
4667,UT,University of Texas Buildings collection,prints (ex. bluelines)
4668,UT,University of Texas Buildings collection,prints (ex. bluelines)
4669,UT,University of Texas Buildings collection,prints (ex. bluelines)
4670,UT,University of Texas Buildings collection,prints (ex. bluelines)
4671,UT,University of Texas Buildings collection,prints (ex. bluelines)
4672,UT,University of Texas Buildings collection,prints (ex. bluelines)
4673,UT,University of Texas Buildings collection,prints (ex. bluelines)
4674,UT,University of Texas Buildings collection,prints (ex. bluelines)
4675,UT,University of Texas Buildings collection,prints (ex. bluelines)
4676,UT,University of Texas Buildings collection,prints (ex. bluelines)
4677,UT,University of Texas Buildings collection,prints (ex. bluelines)
4678,UT,University of Texas Buildings collection,linens
4679,UT,University of Texas Buildings collection,linens
4680,UT,University of Texas Buildings collection,linens
4681,UT,University of Texas Buildings collection,prints (ex. bluelines)
4682,UT,University of Texas Buildings collection,"trace paper
prints (ex. bluelines)"
4683,UT,University of Texas Buildings collection,linens
4684,UT,University of Texas Buildings collection,linens
4685,UT,University of Texas Buildings collection,linens
4686,UT,University of Texas Buildings collection,linens
4687,UT,University of Texas Buildings collection,linens
4688,UT,University of Texas Buildings collection,linens
4689,UT,University of Texas Buildings collection,prints (ex. bluelines)
4690,UT,University of Texas Buildings collection,linens
4691,UT,University of Texas Buildings collection,mylar
4692,UT,University of Texas Buildings collection,mylar
4693,UT,University of Texas Buildings collection,paper
4694,UT,University of Texas Buildings collection,linens
4695,UT,University of Texas Buildings collection,"linens
mylar"
4696,UT,University of Texas Buildings collection,linens
4697,UT,University of Texas Buildings collection,linens
4698,UT,University of Texas Buildings collection,linens
4699,UT,University of Texas Buildings collection,linens
4700,UT,University of Texas Buildings collection,linens
4701,UT,University of Texas Buildings collection,linens
4702,UT,University of Texas Buildings collection,linens
4703,UT,University of Texas Buildings collection,prints (ex. bluelines)
4704,UT,University of Texas Buildings collection,linens
4705,UT,University of Texas Buildings collection,
4706,UT,University of Texas Buildings collection,"linens
mylar"
4707,UT,University of Texas Buildings collection,linens
4708,UT,University of Texas Buildings collection,linens
4709,UT,University of Texas Buildings collection,mylar
4710,UT,University of Texas Buildings collection,mylar
4711,UT,University of Texas Buildings collection,linens
4712,UT,University of Texas Buildings collection,linens
4713,UT,University of Texas Buildings collection,"linens
mylar"
4714,UT,University of Texas Buildings collection,prints (ex. bluelines)
4715,UT,University of Texas Buildings collection,prints (ex. bluelines)
4716,UT,University of Texas Buildings collection,linens
4717,UT,University of Texas Buildings collection,linens
4718,UT,University of Texas Buildings collection,linens
4719,UT,University of Texas Buildings collection,linens
4720,UT,University of Texas Buildings collection,linens
4721,UT,University of Texas Buildings collection,linens
4722,UT,University of Texas Buildings collection,linens
4723,UT,University of Texas Buildings collection,linens
4724,UT,University of Texas Buildings collection,linens
4725,UT,University of Texas Buildings collection,paper
4726,UT,University of Texas Buildings collection,paper
4727,UT,University of Texas Buildings collection,paper
4728,UT,University of Texas Buildings collection,paper
4729,UT,University of Texas Buildings collection,"paper
linens"
4730,UT,University of Texas Buildings collection,paper
4731,UT,University of Texas Buildings collection,prints (ex. bluelines)
4732,UT,University of Texas Buildings collection,prints (ex. bluelines)
4733,UT,University of Texas Buildings collection,prints (ex. bluelines)
4734,UT,University of Texas Buildings collection,prints (ex. bluelines)
4735,UT,University of Texas Buildings collection,prints (ex. bluelines)
4736,UT,University of Texas Buildings collection,prints (ex. bluelines)
4737,UT,University of Texas Buildings collection,paper
4738,UT,University of Texas Buildings collection,prints (ex. bluelines)
4739,UT,University of Texas Buildings collection,prints (ex. bluelines)
4740,UT,University of Texas Buildings collection,paper
4741,UT,University of Texas Buildings collection,prints (ex. bluelines)
4742,UT,University of Texas Buildings collection,prints (ex. bluelines)
4743,UT,University of Texas Buildings collection,prints (ex. bluelines)
4744,UT,University of Texas Buildings collection,prints (ex. bluelines)
4745,UT,University of Texas Buildings collection,prints (ex. bluelines)
4746,UT,University of Texas Buildings collection,prints (ex. bluelines)
4747,UT,University of Texas Buildings collection,prints (ex. bluelines)
4748,UT,University of Texas Buildings collection,prints (ex. bluelines)
4749,UT,University of Texas Buildings collection,prints (ex. bluelines)
4750,UT,University of Texas Buildings collection,paper
4751,UT,University of Texas Buildings collection,prints (ex. bluelines)
4752,UT,University of Texas Buildings collection,prints (ex. bluelines)
4753,UT,University of Texas Buildings collection,prints (ex. bluelines)
4754,UT,University of Texas Buildings collection,prints (ex. bluelines)
4755,UT,University of Texas Buildings collection,prints (ex. bluelines)
4756,UT,University of Texas Buildings collection,prints (ex. bluelines)
4757,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photocopies"
4758,UT,University of Texas Buildings collection,prints (ex. bluelines)
4759,UT,University of Texas Buildings collection,prints (ex. bluelines)
4760,UT,University of Texas Buildings collection,prints (ex. bluelines)
4761,UT,University of Texas Buildings collection,prints (ex. bluelines)
4762,UT,University of Texas Buildings collection,prints (ex. bluelines)
4763,UT,University of Texas Buildings collection,prints (ex. bluelines)
4764,UT,University of Texas Buildings collection,prints (ex. bluelines)
4765,UT,University of Texas Buildings collection,prints (ex. bluelines)
4766,UT,University of Texas Buildings collection,prints (ex. bluelines)
4767,UT,University of Texas Buildings collection,prints (ex. bluelines)
4787,UT,University of Texas Buildings collection," 
boards
charcoals 
colored pencil"
4788,UT,University of Texas Buildings collection,"charcoals
boards"
4790,UT,University of Texas Buildings collection,pencil and colored pencil on board 
4791,UT,University of Texas Buildings collection,watercolors/pastels
4793,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photostats"
4794,UT,University of Texas Buildings collection,prints (ex. bluelines)
4795,UT,University of Texas Buildings collection,"prints (ex. bluelines) with colored pencil
prints (ex. bluelines)"
4796,UT,University of Texas Buildings collection,prints (ex. bluelines)
4810,UT,University of Texas Buildings collection,"blueprints
prints (ex. bluelines)"
4811,UT,University of Texas Buildings collection,mylar
4819,UT,University of Texas Buildings collection,paper
4820,UT,University of Texas Buildings collection,prints (ex. bluelines)
4821,UT,University of Texas Buildings collection,prints (ex. bluelines)
4822,UT,University of Texas Buildings collection,prints (ex. bluelines)
4823,UT,University of Texas Buildings collection,prints (ex. bluelines)
4824,UT,University of Texas Buildings collection,prints (ex. bluelines)
4825,UT,University of Texas Buildings collection,"photostats
paper"
4826,UT,University of Texas Buildings collection,paper
4827,UT,University of Texas Buildings collection,paper
4828,UT,University of Texas Buildings collection,paper
4829,UT,University of Texas Buildings collection,paper
4830,UT,University of Texas Buildings collection,prints (ex. bluelines)
4831,UT,University of Texas Buildings collection,paper
4832,UT,University of Texas Buildings collection,paper
4833,UT,University of Texas Buildings collection,paper
4834,UT,University of Texas Buildings collection,paper
4835,UT,University of Texas Buildings collection,paper
4836,UT,University of Texas Buildings collection,paper
4837,UT,University of Texas Buildings collection,prints (ex. bluelines)
4838,UT,University of Texas Buildings collection,prints (ex. bluelines)
4839,UT,University of Texas Buildings collection,paper
4840,UT,University of Texas Buildings collection,prints (ex. bluelines)
4841,UT,University of Texas Buildings collection,paper
4842,UT,University of Texas Buildings collection,prints (ex. bluelines)
4843,UT,University of Texas Buildings collection,prints (ex. bluelines)
4844,UT,University of Texas Buildings collection,prints (ex. bluelines)
4845,UT,University of Texas Buildings collection,prints (ex. bluelines)
4846,UT,University of Texas Buildings collection,prints (ex. bluelines)
4847,UT,University of Texas Buildings collection,prints (ex. bluelines)
4848,UT,University of Texas Buildings collection,prints (ex. bluelines)
4849,UT,University of Texas Buildings collection,prints (ex. bluelines)
4850,UT,University of Texas Buildings collection,linens
4851,UT,University of Texas Buildings collection,prints (ex. bluelines)
4852,UT,University of Texas Buildings collection,prints (ex. bluelines)
4853,UT,University of Texas Buildings collection,prints (ex. bluelines)
4854,UT,University of Texas Buildings collection,prints (ex. bluelines)
4855,UT,University of Texas Buildings collection,prints (ex. bluelines)
4856,UT,University of Texas Buildings collection,prints (ex. bluelines)
4857,UT,University of Texas Buildings collection,prints (ex. bluelines)
