unique ID,coll code,Collection,Set type
17398,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17399,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17400,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17401,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17402,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17403,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17404,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17405,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17406,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17407,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17408,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17409,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17410,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17411,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17412,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17413,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17414,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17415,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17416,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17417,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17418,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17419,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17420,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17421,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17422,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17423,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17424,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17425,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17426,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17427,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17428,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17429,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17430,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17431,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17432,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17433,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17434,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17435,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17436,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17437,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17438,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17439,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17440,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17441,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17442,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17443,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17444,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17445,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17446,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17448,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17449,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17450,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17451,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17452,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17453,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17454,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17455,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17456,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17457,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17458,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17459,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17460,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17461,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17462,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17463,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17464,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17465,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17466,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17467,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17468,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17469,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17470,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17471,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17472,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17473,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17474,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17475,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17476,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17477,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17478,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17479,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17480,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17481,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17482,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17483,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17484,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17485,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17486,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17487,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17488,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17489,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17490,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17491,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17492,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17493,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17494,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17495,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17496,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17497,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17498,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17499,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17500,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17501,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17502,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17503,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17504,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17505,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17506,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17508,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17509,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17510,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17511,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17513,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17514,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17515,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17516,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17517,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17518,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17519,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17520,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17521,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation
architectural/measured"
17522,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17523,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17524,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17525,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17526,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17527,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17528,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation
architectural/measured"
17529,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17530,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17531,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17532,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17533,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17534,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17535,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17536,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17537,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17538,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17539,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17540,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation
architectural/measured"
17541,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17542,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17543,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17544,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17545,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17546,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17547,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17548,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17549,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17550,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17551,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17552,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17553,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
architectural/measured"
17554,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17555,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17556,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17557,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17558,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17559,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17560,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17561,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17564,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17565,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17566,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17567,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17568,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17569,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17570,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17571,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","presentation
student work"
17572,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17573,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17574,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17575,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17576,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17577,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17578,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17579,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17580,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17581,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17582,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17583,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17584,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17585,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17586,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17587,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17588,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17589,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17590,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17591,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17592,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17604,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17605,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17606,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17607,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17608,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17609,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17611,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17612,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17613,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
design/studies and sketches"
17614,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
design/studies and sketches"
17615,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
design/studies and sketches"
17616,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17617,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17618,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17619,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17620,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",student work
17623,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17624,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17625,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17626,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17627,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17628,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17630,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17631,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17632,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17633,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17634,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17635,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
17636,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","student work
presentation"
2746,SOLRI,Luxembourg Bridge Design Competition drawings,
3591,SPECK,Lawrence W. Speck collection,"architectural/measured
structural
site/landscape "
5225,SPECK,Lawrence W. Speck collection,"architectural/measured
structural
site/landscape "
11766,SPECK,Lawrence W. Speck collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
13965,SPECK,Lawrence W. Speck collection,
13966,SPECK,Lawrence W. Speck collection,
13967,SPECK,Lawrence W. Speck collection,
13968,SPECK,Lawrence W. Speck collection,
13969,SPECK,Lawrence W. Speck collection,
13970,SPECK,Lawrence W. Speck collection,
13971,SPECK,Lawrence W. Speck collection,
13972,SPECK,Lawrence W. Speck collection,"architectural/measured
site/landscape "
13973,SPECK,Lawrence W. Speck collection,
13974,SPECK,Lawrence W. Speck collection,
13975,SPECK,Lawrence W. Speck collection,
13976,SPECK,Lawrence W. Speck collection,
13977,SPECK,Lawrence W. Speck collection,
13978,SPECK,Lawrence W. Speck collection,
13979,SPECK,Lawrence W. Speck collection,
13980,SPECK,Lawrence W. Speck collection,
13981,SPECK,Lawrence W. Speck collection,
13982,SPECK,Lawrence W. Speck collection,
13983,SPECK,Lawrence W. Speck collection,
13984,SPECK,Lawrence W. Speck collection,
13985,SPECK,Lawrence W. Speck collection,
13986,SPECK,Lawrence W. Speck collection,
13987,SPECK,Lawrence W. Speck collection,
13988,SPECK,Lawrence W. Speck collection,
13989,SPECK,Lawrence W. Speck collection,
13990,SPECK,Lawrence W. Speck collection,
13991,SPECK,Lawrence W. Speck collection,
13992,SPECK,Lawrence W. Speck collection,
13993,SPECK,Lawrence W. Speck collection,
13994,SPECK,Lawrence W. Speck collection,
13995,SPECK,Lawrence W. Speck collection,
13996,SPECK,Lawrence W. Speck collection,
13997,SPECK,Lawrence W. Speck collection,
13998,SPECK,Lawrence W. Speck collection,
13999,SPECK,Lawrence W. Speck collection,
14000,SPECK,Lawrence W. Speck collection,
14001,SPECK,Lawrence W. Speck collection,
14002,SPECK,Lawrence W. Speck collection,
14003,SPECK,Lawrence W. Speck collection,
14004,SPECK,Lawrence W. Speck collection,
14005,SPECK,Lawrence W. Speck collection,
14006,SPECK,Lawrence W. Speck collection,
14007,SPECK,Lawrence W. Speck collection,
14008,SPECK,Lawrence W. Speck collection,
14009,SPECK,Lawrence W. Speck collection,
14010,SPECK,Lawrence W. Speck collection,
14011,SPECK,Lawrence W. Speck collection,
14012,SPECK,Lawrence W. Speck collection,
14013,SPECK,Lawrence W. Speck collection,
14014,SPECK,Lawrence W. Speck collection,
14015,SPECK,Lawrence W. Speck collection,
14016,SPECK,Lawrence W. Speck collection,
14017,SPECK,Lawrence W. Speck collection,
14018,SPECK,Lawrence W. Speck collection,
14019,SPECK,Lawrence W. Speck collection,
14020,SPECK,Lawrence W. Speck collection,
14021,SPECK,Lawrence W. Speck collection,
14022,SPECK,Lawrence W. Speck collection,
14023,SPECK,Lawrence W. Speck collection,
14024,SPECK,Lawrence W. Speck collection,
14025,SPECK,Lawrence W. Speck collection,
14026,SPECK,Lawrence W. Speck collection,
14027,SPECK,Lawrence W. Speck collection,
14028,SPECK,Lawrence W. Speck collection,
14029,SPECK,Lawrence W. Speck collection,
14030,SPECK,Lawrence W. Speck collection,
14031,SPECK,Lawrence W. Speck collection,
14032,SPECK,Lawrence W. Speck collection,
14033,SPECK,Lawrence W. Speck collection,
14034,SPECK,Lawrence W. Speck collection,
14035,SPECK,Lawrence W. Speck collection,"architectural/measured
design/studies and sketches
mechanical/plumbing/HVAC"
14036,SPECK,Lawrence W. Speck collection,
14037,SPECK,Lawrence W. Speck collection,
14038,SPECK,Lawrence W. Speck collection,
14039,SPECK,Lawrence W. Speck collection,
14040,SPECK,Lawrence W. Speck collection,
14041,SPECK,Lawrence W. Speck collection,
14042,SPECK,Lawrence W. Speck collection,
14043,SPECK,Lawrence W. Speck collection,
14044,SPECK,Lawrence W. Speck collection,
14045,SPECK,Lawrence W. Speck collection,
14046,SPECK,Lawrence W. Speck collection,
14047,SPECK,Lawrence W. Speck collection,
14048,SPECK,Lawrence W. Speck collection,
14049,SPECK,Lawrence W. Speck collection,design/studies and sketches
14050,SPECK,Lawrence W. Speck collection,
14051,SPECK,Lawrence W. Speck collection,
14052,SPECK,Lawrence W. Speck collection,
14053,SPECK,Lawrence W. Speck collection,
14054,SPECK,Lawrence W. Speck collection,
14055,SPECK,Lawrence W. Speck collection,
14056,SPECK,Lawrence W. Speck collection,
14057,SPECK,Lawrence W. Speck collection,
14058,SPECK,Lawrence W. Speck collection,
14059,SPECK,Lawrence W. Speck collection,
14060,SPECK,Lawrence W. Speck collection,
14061,SPECK,Lawrence W. Speck collection,
14062,SPECK,Lawrence W. Speck collection,site/landscape 
14063,SPECK,Lawrence W. Speck collection,
14064,SPECK,Lawrence W. Speck collection,
14065,SPECK,Lawrence W. Speck collection,
14066,SPECK,Lawrence W. Speck collection,
14067,SPECK,Lawrence W. Speck collection,
14068,SPECK,Lawrence W. Speck collection,
14069,SPECK,Lawrence W. Speck collection,
14070,SPECK,Lawrence W. Speck collection,
14071,SPECK,Lawrence W. Speck collection,
14072,SPECK,Lawrence W. Speck collection,
14073,SPECK,Lawrence W. Speck collection,
14074,SPECK,Lawrence W. Speck collection,
14075,SPECK,Lawrence W. Speck collection,
14076,SPECK,Lawrence W. Speck collection,
14077,SPECK,Lawrence W. Speck collection,
14078,SPECK,Lawrence W. Speck collection,
14079,SPECK,Lawrence W. Speck collection,
14080,SPECK,Lawrence W. Speck collection,
14081,SPECK,Lawrence W. Speck collection,
14082,SPECK,Lawrence W. Speck collection,
14083,SPECK,Lawrence W. Speck collection,
14084,SPECK,Lawrence W. Speck collection,
14085,SPECK,Lawrence W. Speck collection,
14086,SPECK,Lawrence W. Speck collection,
14087,SPECK,Lawrence W. Speck collection,
14088,SPECK,Lawrence W. Speck collection,
14089,SPECK,Lawrence W. Speck collection,"structural
architectural/measured
site/landscape "
14090,SPECK,Lawrence W. Speck collection,
14127,SPECK,Lawrence W. Speck collection,architectural/measured
14128,SPECK,Lawrence W. Speck collection,
14129,SPECK,Lawrence W. Speck collection,"architectural/measured
site/landscape "
17073,SPECK,Lawrence W. Speck collection,
17074,SPECK,Lawrence W. Speck collection,
17094,SPECK,Lawrence W. Speck collection,
1009,SSH,"Sanguinet, Staats, and Hedrick records",
1010,SSH,"Sanguinet, Staats, and Hedrick records",
1011,SSH,"Sanguinet, Staats, and Hedrick records",
1012,SSH,"Sanguinet, Staats, and Hedrick records",
1013,SSH,"Sanguinet, Staats, and Hedrick records",
1014,SSH,"Sanguinet, Staats, and Hedrick records",
1015,SSH,"Sanguinet, Staats, and Hedrick records",
1016,SSH,"Sanguinet, Staats, and Hedrick records",
1017,SSH,"Sanguinet, Staats, and Hedrick records",
1018,SSH,"Sanguinet, Staats, and Hedrick records",
1019,SSH,"Sanguinet, Staats, and Hedrick records",
1020,SSH,"Sanguinet, Staats, and Hedrick records",
1021,SSH,"Sanguinet, Staats, and Hedrick records",
1022,SSH,"Sanguinet, Staats, and Hedrick records",
1023,SSH,"Sanguinet, Staats, and Hedrick records",
1024,SSH,"Sanguinet, Staats, and Hedrick records",
1025,SSH,"Sanguinet, Staats, and Hedrick records",
1026,SSH,"Sanguinet, Staats, and Hedrick records",
1027,SSH,"Sanguinet, Staats, and Hedrick records",
1028,SSH,"Sanguinet, Staats, and Hedrick records",
1029,SSH,"Sanguinet, Staats, and Hedrick records",
1030,SSH,"Sanguinet, Staats, and Hedrick records",
1031,SSH,"Sanguinet, Staats, and Hedrick records",
1032,SSH,"Sanguinet, Staats, and Hedrick records",
1033,SSH,"Sanguinet, Staats, and Hedrick records",
1034,SSH,"Sanguinet, Staats, and Hedrick records",
1035,SSH,"Sanguinet, Staats, and Hedrick records",
1036,SSH,"Sanguinet, Staats, and Hedrick records",
1037,SSH,"Sanguinet, Staats, and Hedrick records",
1038,SSH,"Sanguinet, Staats, and Hedrick records",
1039,SSH,"Sanguinet, Staats, and Hedrick records",
1040,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1041,SSH,"Sanguinet, Staats, and Hedrick records",
1042,SSH,"Sanguinet, Staats, and Hedrick records",
1043,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1044,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
includes interiors"
1045,SSH,"Sanguinet, Staats, and Hedrick records",
1046,SSH,"Sanguinet, Staats, and Hedrick records",
1047,SSH,"Sanguinet, Staats, and Hedrick records",
1048,SSH,"Sanguinet, Staats, and Hedrick records",
1049,SSH,"Sanguinet, Staats, and Hedrick records",
1050,SSH,"Sanguinet, Staats, and Hedrick records",
1051,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1052,SSH,"Sanguinet, Staats, and Hedrick records",
1053,SSH,"Sanguinet, Staats, and Hedrick records",
1054,SSH,"Sanguinet, Staats, and Hedrick records",
1055,SSH,"Sanguinet, Staats, and Hedrick records",
1056,SSH,"Sanguinet, Staats, and Hedrick records",
1057,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
mechanical/plumbing/HVAC"
1058,SSH,"Sanguinet, Staats, and Hedrick records",
