unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:
9772,AA,"Ayres & Ayres, Architects records",W.C. Mitchell residence.,,Cavitt Dr,Bryan,Brazos,Texas,United States,Texas--Bryan,Ayres and Ayres | architects,,"Mitchell, W. C.",Contributor/Architect inferred by cataloger,,,,AAf098,,1956,1956,,,,,,,,,,,,,,,
9773,AA,"Ayres & Ayres, Architects records",W.C. Rigsby residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Rigsby, W. C.",Contributor/Architect inferred by cataloger,,,,AAf144,,1920,1920,,,,,,,,,,,,,,,
9774,AA,"Ayres & Ayres, Architects records",W.E. Simpson residence.,,Olmos Park Estates,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Simpson, W. E.",Contributor/Architect inferred by cataloger,,,,AAf107,,1928,1928,,,,,,,,,,,,,,,
9775,AA,"Ayres & Ayres, Architects records",W.M. Abbey residence.,,,Del Rio,Val Verde,Texas,United States,Texas--Del Rio,Ayres and Ayres | architects,,"Abbey, W. M.",,1 picture: photograph; 19 x 15 cm.,,,AAf444,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9776,AA,"Ayres & Ayres, Architects records",Wallace Newton residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Newton, Wallace",Contributor/Architect inferred by cataloger,,,,AAf102,,undated,undated,,,,,,,,,,,,,,,
9777,AA,"Ayres & Ayres, Architects records",Walter Buzzini beach house.,,,,,,United States,,Ayres and Ayres | architects,,"Buzzini, Walter",Contributor/Architect inferred by cataloger,,,,AAf132,,1948,1948,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9778,AA,"Ayres & Ayres, Architects records",Walter Buzzini residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Buzzini, Walter",Contributor/Architect inferred by cataloger,,,,AAf038,,1937-1938,1937-1938,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9779,AA,"Ayres & Ayres, Architects records",Walter Buzzini residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Buzzini, Walter",Contributor/Architect inferred by cataloger,,,,AAf038.1,,1947,1947,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9780,AA,"Ayres & Ayres, Architects records",Walter Buzzini residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Buzzini, Walter",Contributor/Architect inferred by cataloger,,,,AAf131,,1974,1974,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9781,AA,"Ayres & Ayres, Architects records",Bergstrom residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Bergstrom, Walter J.",Contributor/Architect inferred by cataloger,,,,AAf067,,1948,1948,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9782,AA,"Ayres & Ayres, Architects records",Ward W. Kelley residence.,,Terrell Hills,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Kelley, Ward W.",Contributor/Architect inferred by cataloger,,,,AAf064,,1929,1929,,,,,,,,,,,,,,,
9783,AA,"Ayres & Ayres, Architects records","Water tank (Park Hill Estates, San Antonio, Tex.).",,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Park Hill Estates,Contributor/Architect inferred by cataloger,,,,AAf202,,undated,undated,,,,,,,,,,,,,,,
9784,AA,"Ayres & Ayres, Architects records",Wedgewood Professional Building. Radiology Lab.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Torres and Makar,,,,See also plans for Dr. Lea (folder 404.1).,,,AAf404,,undated,undated,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9785,AA,"Ayres & Ayres, Architects records",West Texas Military Academy.,,,,,Texas,United States,,Ayres and Ayres | architects,,West Texas Military Academy,Contributor/Architect inferred by cataloger,,,,AAf298,,1913,1913,,,,,,,,,,,,,,,
9786,AA,"Ayres & Ayres, Architects records",West Texas Military Academy. Chapel and swimming pool.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,West Texas Military Academy,Contributor/Architect inferred by cataloger,,,,AAf199.1,,1915,1915,,,,,,,,,,,,,,,
9787,AA,"Ayres & Ayres, Architects records",West Texas Military Academy. Proposed Swimming Pool and auditorium.,,,,,Texas,United States,,Ayres and Ayres | architects,,West Texas Military Academy,Contributor/Architect inferred by cataloger,See folder 199.,,,AAf298.1,,1900,1900,paper,,,hr,,Tue Mar 14 00:00:00 CST 2006,,,,,,,,,
9788,AA,"Ayres & Ayres, Architects records",West Texas Military Academy. Swimming Pool.,,Alamo Heights,San Antonio,,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,West Texas Military Academy,,"Date: Oct. 2, 1914. See other projects for W.T.M..A. Pool  (folder 199)",,,AAf199,,1914,1914,linens,,,,,,,,,,,,,,
9789,AA,"Ayres & Ayres, Architects records","Western Union Building (San Antonio, Tex.).",,Commerce St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Alexander Joske Estate,Contributor/Architect inferred by cataloger,,,,AAf207,,1927-1928,1927-1928,,,,,,,,,,,,,,,
9790,AA,"Ayres & Ayres, Architects records","Westside State Bank (San Antonio, Tex.). Motor bank and parking area.",,109 North San Saba St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Westside State Bank (San Antonio, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf226,,1966-1967,1966-1967,,,,,,,,,,,,,,,
9791,AA,"Ayres & Ayres, Architects records",Westwood Hills Development.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Zachry Co.,Contributor/Architect inferred by cataloger,,,,AAf356,AAr085,1943-1944,1943-1944,,,,,,,,,,,,,,,
9792,AA,"Ayres & Ayres, Architects records",Willard M. Berman residence.,,Alamo Heights,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Berman, Willard M.",Contributor/Architect inferred by cataloger,,,,AAf479,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9793,AA,"Ayres & Ayres, Architects records",William M. Wolff residence.,,201 Divine Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Wolff, Dr. and Mrs. William M.,",Contributor/Architect inferred by cataloger,Address provided by cataloger.,,,AAf267 AAf267.1,,1953-1954,1953-1954,,,,,,,,,,,,,,,
9794,AA,"Ayres & Ayres, Architects records",William M. Wolff residence.,,201 Divine Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Wolff, Dr. and Mrs. William M.",Contributor/Architect inferred by cataloger,Address provided by cataloger.,,,AAf267.2,,1963,1963,,,,,,,,,,,,,,,
9795,AA,"Ayres & Ayres, Architects records",William Negley residence.,,421 Howard St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Coughlin and Ayres,,"Negley, William",,Year questionable 190-.  Dodd deleted a record for this project by Chris Means that showed 25 sheets for the same exact project.,,,AAf001,,1900,1900,"ink on linen
trace paper
paper",,design/studies and sketches,bjd,,,,,,,,,,,
9796,AA,"Ayres & Ayres, Architects records",William Negley residence.,,"1320 Wiltshire Ave., Terrell Hills",San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Negley, William",Contributor/Architect inferred by cataloger,,,,AAf121,,1954-1955,1954-1955,,,,,,,,,,,,,,,
9797,AA,"Ayres & Ayres, Architects records",William Wolff residence. Additions and alterations.,,415 West Ashby,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Wolff, William, Dr.",Contributor/Architect inferred by cataloger,Address provided by cataloger.,,,AAf266,,1922,1922,,,,,,,,,,,,,,,
9798,AA,"Ayres & Ayres, Architects records",William Wolff residence. Additions and alterations.,,415 West Ashby,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Wolff, William, Dr.",Contributor/Architect inferred by cataloger,Address provided by cataloger.,,,AAf266.1,,1936,1936,,,,,,,,,,,,,,,
9799,AA,"Ayres & Ayres, Architects records",Winerich Building.,,Avenue C and 3rd St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Winerich,Contributor/Architect inferred by cataloger,"19, 9",,,AAf219,AAr022-AAr023,1914,1914,,,,,,,,,,,,,,,
9800,AA,"Ayres & Ayres, Architects records",Winerich Building.,,Avenue C and 3rd St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Winerich,Contributor/Architect inferred by cataloger,"19, 9",,,AAf219.1,AAr022-,1915,1915,,,,,,,,,,,,,,,
9801,AA,"Ayres & Ayres, Architects records",Winerich residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,,Winerich,,Client’s first name is possibly Frank. 11,,,AAf035,,undated,undated,ink on linen,,,bjd,,,,,,,,,,,
9802,AA,"Ayres & Ayres, Architects records",Winter residence.,,444 Ivy Lane,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Winter, Dr.",Contributor/Architect inferred by cataloger,,,,AAf020,,1962,1962,,,,,,,,,,,,,,,
9803,AA,"Ayres & Ayres, Architects records",Municipal Museum Building (Witte Memorial Museum).,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"San Antonio, City of",,"14, 41",,,AAf314,,1925-1926,1925-1926,,,,,,,,,,,,,,,
9804,AA,"Ayres & Ayres, Architects records",Municipal Museum Building (Witte Memorial Museum). Addition.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"San Antonio, City of",,"14, 41",,,AAf314.1,,1928,1928,,,,,,,,,,,,,,,
9805,AA,"Ayres & Ayres, Architects records",Witte Memorial Museum. Addition.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Witte Memorial Museum,,"14, 41",,,AAf314.2,,1931,1931,,,,bjd,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9806,AA,"Ayres & Ayres, Architects records",Witte Memorial Museum. Addition.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Witte Memorial Museum,,"14, 41",,,AAf314.6,,1936,1936,,,,,,,,,,,,,,,
9807,AA,"Ayres & Ayres, Architects records",Witte Memorial Museum. New Pioneer Hall proposed addition.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Witte Memorial Museum,,See original plans and other additions (folder 314),,,AAf314.4,,undated,undated,paper,,,hr,,Tue Mar 14 00:00:00 CST 2006,,,,,,,,,
9808,AA,"Ayres & Ayres, Architects records",Transportation annex for Witte Memorial Museum at  Brackenridge park.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,unidentified | contributor,,,,See original plans and other additions (folder 314),,,AAf314.5,,undated,undated,paper,,,hr,,Tue Mar 14 00:00:00 CST 2006,,,,,,,,,
9809,AA,"Ayres & Ayres, Architects records",Woodlawn School.,,,,,,United States,,Ayres and Ayres | architects,,Woodlawn School,Contributor/Architect inferred by cataloger,2,,,AAf237,,1930,1930,,,,,,,,,,,,,,,
9810,AA,"Ayres & Ayres, Architects records",Woodward residence.,,1717 San Pedro,,,,United States,,Ayres and Ayres | architects,,Woodward,Contributor/Architect inferred by cataloger,Year questionable.,,,AAf147,,1904-1906,1904-1906,,,,,,,,,,,,,,,
9811,AA,"Ayres & Ayres, Architects records",Young Woman's Christian Association (YWCA) Building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Young Woman's Christian Association,Contributor/Architect inferred by cataloger,Year questionable 19--.,,,AAf181,,1900,1900,,,,,,,,,,,,,,,
9812,AA,"Ayres & Ayres, Architects records",Young Woman's Christian Association (YWCA) Building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Young Woman's Christian Association,Contributor/Architect inferred by cataloger,,,,AAf181.1,,1955,1955,,,,,,,,,,,,,,,
9813,AA,"Ayres & Ayres, Architects records",Ziegler Glass Company building. Additions and alterations.,,corner of Lexington and Euclid,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Ziegler Glass Company.,Contributor/Architect inferred by cataloger,,,,AAf283,AAr034,1949-1950,1949-1950,,,,,,,,,,,,,,,
9814,AA,"Ayres & Ayres, Architects records",Yoakum Building.,,Alamo Plaza,San Antonio,Bexar,Texas,United States,Texas--San Antonio,C. A. Coughlin,,,,,,,AAf225,,undated,undated,linens,undetermined,design/studies&sketches,bjd,,Tue Oct 10 00:00:00 CDT 2006,,E fasteners/rehouse,,,,,y,1.979E+23,
9815,AA,"Ayres & Ayres, Architects records",W.C. Clegg residence. Enclosed porch.,,243 East Huisache,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Clegg, W. C.",,,,,AAf004.1,,1926,1926,trace paper,,,bd ag,,Tue Oct 10 00:00:00 CDT 2006,,,,,,,,,
9816,AA,"Ayres & Ayres, Architects records",Chandler residence.,,124 West French Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,C. A. Coughlin,,"Chandler, E. B.",,,,,AAf016.1,,1905?,1905?,,,,"tv, ag",,Tue Oct 10 00:00:00 CDT 2006,,,,,,,,,
9817,AA,"Ayres & Ayres, Architects records",Chandler residence. Billiard room.,,124 West French Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,C. A. Coughlin,,"Chandler, E. B.",,,,,AAf016.2,,1905?,1905?,,,,"tv, ag",,Tue Oct 10 00:00:00 CDT 2006,,,,,,,,,
9818,AA,"Ayres & Ayres, Architects records",Chandler residence. Barn.,,124 West French Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Coughlin and Ayres,,"Chandler, E. B.",,,,,AAf016.3,,1905?,1905?,,,,"tv, ag",,Tue Oct 10 00:00:00 CDT 2006,,,,,,,,,
9819,AA,"Ayres & Ayres, Architects records",Burns or Lipscomb Stable.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,C. A. Coughlin,,,,hr=3/13/06,,,AAf031,,undated,undated,,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9820,AA,"Ayres & Ayres, Architects records",Garage and servants quarters.,,,,Bexar,,United States,,Atlee B. Ayres | architect,,,,,,,AAf104,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9821,AA,"Ayres & Ayres, Architects records",Fence details.,,,,,,United States,,Atlee B. Ayres | architect,,,,,,,AAf105,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9822,AA,"Ayres & Ayres, Architects records",Unidentified two story residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf106,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9823,AA,"Ayres & Ayres, Architects records",Unidentified one story brick veneer residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf115,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9824,AA,"Ayres & Ayres, Architects records",Cupola.,,,,Bexar,,United States,,unidentified | contributor,George Willis | attributed designer,"Ayres, Mrs. Robert M.",,6,,,AAf124,,undated,undated,ink on linen,,,bjd ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9825,AA,"Ayres & Ayres, Architects records",Unidentified residence (Houston). Alterations.,,,Houston,Harris,Texas,United States,Texas--Houston,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf127,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9826,AA,"Ayres & Ayres, Architects records",Unidentified one story residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf136,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9827,AA,"Ayres & Ayres, Architects records",Architect’s sign for Atlee B. & Robert M. Ayres.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,"Atlee B. and Robert M. Ayres, Architects",,tv=6/2/04,,,AAf180,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9828,AA,"Ayres & Ayres, Architects records",Furniture designs.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,"AAf224
",,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9829,AA,"Ayres & Ayres, Architects records",Travis Street pedestrian bridge (San Antonio).,,Travis St,San Antonio,Bexar,Texas,,,Atlee B. Ayres and Robert M. Ayres | architects,,City of San Antonio,,"Date: March 24, 1969.  hr=3/13/06",,,AAf228,,undated,undated,"paper
prints (ex. bluelines)",,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9830,AA,"Ayres & Ayres, Architects records",Mortgage Investment Corporation.,,,Corpus Christi,Nueces,Texas,United States,Texas--Corpus Christi,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,,,,AAf234,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9831,AA,"Ayres & Ayres, Architects records",Unidentified hotel (San Antonio).,,Presa at Houston,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,largest size = 76 x 106 cm.,,,AAf297,,undated,undated,pencil on paper,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,"all A, except 1 D",,,,,,,
9832,AA,"Ayres & Ayres, Architects records",Unidentified hotel. Mezzanine sketches.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf301,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9833,AA,"Ayres & Ayres, Architects records",Hotel. Proposed.,,S. Rosa Avenue,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf303,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9834,AA,"Ayres & Ayres, Architects records",Hot dog stand. Sketches.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf316,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9835,AA,"Ayres & Ayres, Architects records",Hotel. Proposed (San Antonio).,,Houston Street between Presa & College,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf345,,undated,undated,,,design/studies and sketches,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9836,AA,"Ayres & Ayres, Architects records",Unidentified hotel.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,tv=6/2/04,,,,,AAf346,,undated,undated,,,design/studies and sketches,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9837,AA,"Ayres & Ayres, Architects records",Murchinson residence.,,Danver’s Ln,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"Murchinson, Frank and Mrs.",,1 picture: photograph; 19 x 15 cm.  tv=6/2/04,,,AAf445,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9838,AA,"Ayres & Ayres, Architects records",Unidentified building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,"1 picture: photograph; 19 x 15 cm.
tv=6/2/04",,,AAf446,,undated,undated,"photograph
",,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9839,AA,"Ayres & Ayres, Architects records",Unidentified building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,"1 picture: photograph; 19 x 15 cm.
tv=6/2/04",,,AAf447,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9840,AA,"Ayres & Ayres, Architects records",Unidentified building. Interior view of a staircase,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf449,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9841,AA,"Ayres & Ayres, Architects records",Unidentified Building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf450,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9842,AA,"Ayres & Ayres, Architects records",Officers lounge and dining room.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf451,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9843,AA,"Ayres & Ayres, Architects records",Unidentified building.  Interior view of a patio.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf452,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9844,AA,"Ayres & Ayres, Architects records",Basila Pharmacy,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf452,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9845,AA,"Ayres & Ayres, Architects records",Unidentified hotel and store building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf453,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9846,AA,"Ayres & Ayres, Architects records",Unidentified store building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf454,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9847,AA,"Ayres & Ayres, Architects records",Unidentified Hotel Building.,,,,,,United States,,Coughlin and Ayres,,,,tv=6/2/04,,,AAf456,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9848,AA,"Ayres & Ayres, Architects records",Unidentified Residence. The Stacks.,,,,,Texas,,,Atlee B. Ayres | architect,,,,Elevation scale: 3 inches equals 1 foot.  hr=3/13/06,,,AAf460,,undated,undated,boards,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9849,AA,"Ayres & Ayres, Architects records",Unidentified Building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,Perspectives.  hr=3/13/06,,,AAf462,,undated,undated,photostats,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9850,AA,"Ayres & Ayres, Architects records",Unidentified Office Building.,,,,,,,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Perspectives.  hr=3/13/06,,,AAf463,,undated,undated,photostats,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9851,AA,"Ayres & Ayres, Architects records",Unidentified Building.,,,,,,,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Perspectives. hr=3/13/06,,,AAf464,,undated,undated,photostats,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9852,AA,"Ayres & Ayres, Architects records",Unidentified Building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,hr=3/10/06,,,AAf466,,undated,undated,"watercolors/pastels
boards",,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9853,AA,"Ayres & Ayres, Architects records",Proposed Hotel or Resort Building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf468,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9854,AA,"Ayres & Ayres, Architects records",Missouri Kansas Texas Railway Depot (M K T).,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,Year questionable: 193-?,,,AAf471,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9855,AA,"Ayres & Ayres, Architects records",Unidentified Residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Year questionable: 193-?,,,AAf472,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9856,AA,"Ayres & Ayres, Architects records",Unidentified Residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Year questionable: 193-?,,,AAf473,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9857,AA,"Ayres & Ayres, Architects records",Unidentified Residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Year questionable: 193-?,,,AAf474,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9858,AA,"Ayres & Ayres, Architects records",Unidentified courthouse.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf477,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9859,AA,"Ayres & Ayres, Architects records",Unidentified stadium.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf478,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9860,AA,"Ayres & Ayres, Architects records",Unidentified apartment building.,,Elsmere at San Pedro,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf481,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,1998021,
9861,AA,"Ayres & Ayres, Architects records",Unidentified one story building. Alterations.,,120 Vilita St.,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,,,tv=6/2/04,,,AAf482,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,1998021,
9862,AA,"Ayres & Ayres, Architects records",Unidentified (Bedell?) apartment building.,,626-627 Bedell Building,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,,,,tv=6/2/04,,,AAf483,,undated,undated,,,,tv ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,1998021,
9863,AA,"Ayres & Ayres, Architects records",Unidentified apartment buildling,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,,,,,,,AAf484,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
